district,date,rainfall_mm,forecast_flag,source
Alappuzha,2022-02-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-09,3.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-11,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-12,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-13,0.5,historical,IMD Historical & Gridded Data
Kottayam,2022-02-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-17,2.1,historical,IMD Historical & Gridded Data
Kottayam,2022-02-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-19,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-21,4.5,historical,IMD Historical & Gridded Data
Kottayam,2022-02-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-22,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-27,0.1,historical,IMD Historical & Gridded Data
Kottayam,2022-02-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-02-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-02-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-03,4.7,historical,IMD Historical & Gridded Data
Kottayam,2022-03-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-04,2.8,historical,IMD Historical & Gridded Data
Kottayam,2022-03-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-05,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-05,5.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-06,0.5,historical,IMD Historical & Gridded Data
Kottayam,2022-03-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-12,1.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-17,1.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-20,14.7,historical,IMD Historical & Gridded Data
Kottayam,2022-03-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-21,2.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-22,31.299999999999997,historical,IMD Historical & Gridded Data
Kottayam,2022-03-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-24,40.699999999999996,historical,IMD Historical & Gridded Data
Kottayam,2022-03-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-25,3.2,historical,IMD Historical & Gridded Data
Kottayam,2022-03-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-26,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-27,12.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-28,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-28,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-03-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-03-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-01,5.6,historical,IMD Historical & Gridded Data
Kottayam,2022-04-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-03,13.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-04,9.2,historical,IMD Historical & Gridded Data
Kottayam,2022-04-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-05,1.1,historical,IMD Historical & Gridded Data
Kottayam,2022-04-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-07,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-08,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-09,10.9,historical,IMD Historical & Gridded Data
Kottayam,2022-04-09,1.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-10,10.2,historical,IMD Historical & Gridded Data
Kottayam,2022-04-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-11,2.2,historical,IMD Historical & Gridded Data
Kottayam,2022-04-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-12,0.6,historical,IMD Historical & Gridded Data
Kottayam,2022-04-12,13.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-14,3.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-16,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-17,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-17,8.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-19,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-20,1.9,historical,IMD Historical & Gridded Data
Kottayam,2022-04-20,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-21,8.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-22,2.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-24,14.4,historical,IMD Historical & Gridded Data
Kottayam,2022-04-24,22.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-25,2.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-26,9.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-28,11.7,historical,IMD Historical & Gridded Data
Kottayam,2022-04-28,13.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-04-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-04-30,4.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-01,26.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-05,1.5,historical,IMD Historical & Gridded Data
Kottayam,2022-05-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-06,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-07,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-07,22.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-08,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-08,1.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-09,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-10,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-11,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-12,6.4,historical,IMD Historical & Gridded Data
Kottayam,2022-05-12,28.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-13,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-13,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-14,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-15,2.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-16,27.4,historical,IMD Historical & Gridded Data
Kottayam,2022-05-16,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-17,0.4,historical,IMD Historical & Gridded Data
Kottayam,2022-05-17,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-18,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-19,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-19,21.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-20,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-20,0.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-21,17.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-22,0.8,historical,IMD Historical & Gridded Data
Kottayam,2022-05-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-23,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-24,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-24,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-25,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-25,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-26,2.8,historical,IMD Historical & Gridded Data
Kottayam,2022-05-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-28,25.9,historical,IMD Historical & Gridded Data
Kottayam,2022-05-28,11.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-29,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-29,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-05-31,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-05-31,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-06-01,0.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-02,24.7,historical,IMD Historical & Gridded Data
Kottayam,2022-06-02,63.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-03,26.6,historical,IMD Historical & Gridded Data
Kottayam,2022-06-03,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-04,0.6,historical,IMD Historical & Gridded Data
Kottayam,2022-06-04,17.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-05,1.5,historical,IMD Historical & Gridded Data
Kottayam,2022-06-05,5.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-06,36.1,historical,IMD Historical & Gridded Data
Kottayam,2022-06-06,1.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-07,81.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-07,129.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-08,96.6,historical,IMD Historical & Gridded Data
Kottayam,2022-06-08,37.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-09,28.2,historical,IMD Historical & Gridded Data
Kottayam,2022-06-09,39.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-10,13.7,historical,IMD Historical & Gridded Data
Kottayam,2022-06-10,59.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-11,28.8,historical,IMD Historical & Gridded Data
Kottayam,2022-06-11,7.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-12,17.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-12,2.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-13,26.0,historical,IMD Historical & Gridded Data
Kottayam,2022-06-13,5.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-14,44.300000000000004,historical,IMD Historical & Gridded Data
Kottayam,2022-06-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-06-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-16,26.1,historical,IMD Historical & Gridded Data
Kottayam,2022-06-16,23.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-17,42.5,historical,IMD Historical & Gridded Data
Kottayam,2022-06-17,33.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-18,27.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-18,13.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-19,4.3,historical,IMD Historical & Gridded Data
Kottayam,2022-06-19,42.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-20,53.3,historical,IMD Historical & Gridded Data
Kottayam,2022-06-20,17.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-21,16.1,historical,IMD Historical & Gridded Data
Kottayam,2022-06-21,58.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-22,21.4,historical,IMD Historical & Gridded Data
Kottayam,2022-06-22,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-23,20.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-23,3.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-24,109.6,historical,IMD Historical & Gridded Data
Kottayam,2022-06-24,41.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-25,47.4,historical,IMD Historical & Gridded Data
Kottayam,2022-06-25,1.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-26,45.7,historical,IMD Historical & Gridded Data
Kottayam,2022-06-26,22.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-27,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-06-27,31.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-28,16.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-28,5.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-29,7.9,historical,IMD Historical & Gridded Data
Kottayam,2022-06-29,3.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-06-30,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-06-30,16.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-07-01,25.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-02,48.8,historical,IMD Historical & Gridded Data
Kottayam,2022-07-02,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-03,56.4,historical,IMD Historical & Gridded Data
Kottayam,2022-07-03,7.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-04,3.1,historical,IMD Historical & Gridded Data
Kottayam,2022-07-04,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-05,35.8,historical,IMD Historical & Gridded Data
Kottayam,2022-07-05,10.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-06,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-07-06,77.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-07,19.4,historical,IMD Historical & Gridded Data
Kottayam,2022-07-07,9.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-08,19.7,historical,IMD Historical & Gridded Data
Kottayam,2022-07-08,19.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-09,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-07-09,93.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-10,3.4,historical,IMD Historical & Gridded Data
Kottayam,2022-07-10,25.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-11,2.5,historical,IMD Historical & Gridded Data
Kottayam,2022-07-11,13.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-12,112.3,historical,IMD Historical & Gridded Data
Kottayam,2022-07-12,52.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-13,8.1,historical,IMD Historical & Gridded Data
Kottayam,2022-07-13,30.2,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-14,42.7,historical,IMD Historical & Gridded Data
Kottayam,2022-07-14,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-15,3.7,historical,IMD Historical & Gridded Data
Kottayam,2022-07-15,14.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-16,3.0,historical,IMD Historical & Gridded Data
Kottayam,2022-07-16,45.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-17,39.6,historical,IMD Historical & Gridded Data
Kottayam,2022-07-17,1.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-18,36.7,historical,IMD Historical & Gridded Data
Kottayam,2022-07-18,4.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-19,0.6,historical,IMD Historical & Gridded Data
Kottayam,2022-07-19,3.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-20,24.4,historical,IMD Historical & Gridded Data
Kottayam,2022-07-20,2.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-21,28.3,historical,IMD Historical & Gridded Data
Kottayam,2022-07-21,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-22,22.3,historical,IMD Historical & Gridded Data
Kottayam,2022-07-22,10.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-23,20.9,historical,IMD Historical & Gridded Data
Kottayam,2022-07-23,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-24,75.9,historical,IMD Historical & Gridded Data
Kottayam,2022-07-24,65.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-25,1.7,historical,IMD Historical & Gridded Data
Kottayam,2022-07-25,16.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-26,12.2,historical,IMD Historical & Gridded Data
Kottayam,2022-07-26,25.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-27,41.8,historical,IMD Historical & Gridded Data
Kottayam,2022-07-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-28,21.2,historical,IMD Historical & Gridded Data
Kottayam,2022-07-28,38.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-29,23.200000000000003,historical,IMD Historical & Gridded Data
Kottayam,2022-07-29,24.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-30,50.1,historical,IMD Historical & Gridded Data
Kottayam,2022-07-30,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-07-31,69.5,historical,IMD Historical & Gridded Data
Kottayam,2022-07-31,44.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-01,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-01,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-02,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-02,101.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-03,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-03,5.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-04,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-04,22.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-05,36.9,historical,IMD Historical & Gridded Data
Kottayam,2022-08-05,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-06,0.9,historical,IMD Historical & Gridded Data
Kottayam,2022-08-06,30.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-07,1.5,historical,IMD Historical & Gridded Data
Kottayam,2022-08-07,9.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-08,35.9,historical,IMD Historical & Gridded Data
Kottayam,2022-08-08,23.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-09,8.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-09,18.8,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-10,30.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-10,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-11,2.8,historical,IMD Historical & Gridded Data
Kottayam,2022-08-11,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-12,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-12,33.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-13,0.8,historical,IMD Historical & Gridded Data
Kottayam,2022-08-13,69.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-14,53.2,historical,IMD Historical & Gridded Data
Kottayam,2022-08-14,6.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-15,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-15,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-16,0.1,historical,IMD Historical & Gridded Data
Kottayam,2022-08-16,11.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-17,7.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-17,19.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-18,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-18,20.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-19,38.5,historical,IMD Historical & Gridded Data
Kottayam,2022-08-19,44.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-20,24.8,historical,IMD Historical & Gridded Data
Kottayam,2022-08-20,11.4,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-21,0.0,historical,IMD Historical & Gridded Data
Kottayam,2022-08-21,10.3,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-22,13.8,historical,IMD Historical & Gridded Data
Kottayam,2022-08-22,0.9,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-23,1.5,historical,IMD Historical & Gridded Data
Kottayam,2022-08-23,9.1,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-24,11.5,historical,IMD Historical & Gridded Data
Kottayam,2022-08-24,6.6,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-25,12.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-25,14.7,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-26,2.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-26,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-27,14.7,historical,IMD Historical & Gridded Data
Kottayam,2022-08-27,0.0,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-28,13.6,historical,IMD Historical & Gridded Data
Kottayam,2022-08-28,39.5,historical,IMD Historical & Gridded Data
Alappuzha,2022-08-29,6.5,historical,IMD Historical & Gridded Data
Kottayam,2022-08-29,0.0,historical,IMD Historical & Gridded Data
